place_id,query,name,state,lon,lat,est,json_url
ChIJLxekShjSzocRWeKbUHBFqp4,vineyard,Keels Creek Winery & Art Gallery,AK,-93.7131598,36.3902113,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJT7G_yfcayYcRUbCCL59QVHA,vineyard,Vineyard Art Inc,AK,-94.19353199999999,36.393231,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJJavWTqorzYcRWVuGNICIjmo,vineyard,Bath House Row Winery,AK,-93.05419719999999,34.5170754,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJweUssG2GxYcRhwAW67l3eWo,vineyard,Tyler Ridge Vineyard Winery,AK,-93.23371329999999,37.3300382,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJ3zhok3D6UIYRYb8NyAKaWiM,vineyard,Brennan Vineyards,AK,-98.6037637,31.8911407,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJ5f801k-Gy4cRx6fqM6bi5-0,vineyard,Cowie Wine Cellars and Vineyards,AK,-93.79209630000001,35.2987459,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJf9JRcWmKy4cR0et1vQ03in4,vineyard,Post Winery,AK,-93.7603415,35.4482517,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJ_Ry7TGB1zIcRnHbJmpnwpyg,vineyard,Chateau Aux Arc,AK,-93.7425367,35.4786222,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJPeaX2x0rzYcRIZf2E65_UY8,vineyard,Winery of Hot Springs,AK,-93.0557877,34.4986186,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJB3rlNmAxSIYRq5padxCiLDM,vineyard,Kiepersol Estate Vineyard,AK,-95.2987244,32.1655917,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJXalATkCutYkRixhu52kE69Y,vineyard,Muse Vineyards,AK,-78.5020993,38.8569811,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJudhn9klNyocRAjfuqxpHJ24,vineyard,Vineyard Community Church,AK,-94.4026664,35.33184019999999,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAK&region=US
ChIJY6s5pqTE1oYRDWUCAFG4IH4,vineyard,Sonoita Vineyards,AZ,-110.5483415,31.623447,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJD_Yl6XEILYcRTSDLkGh1uOE,vineyard,Oak Creek Vineyards & Winery,AZ,-111.889083,34.759034,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJyVwCLULD1oYRxSM1KSfKKTs,vineyard,Kief-Joshua Vineyards,AZ,-110.542588,31.658641,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJERYFuaAGLYcRc0MdJeyyC4M,vineyard,Alcantara Vineyards and Winery,AZ,-111.9460531,34.6769324,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJ_yQiIcEPLYcRlsS8e-tu3bk,vineyard,Arizona Stronghold Vineyards,AZ,-112.02709,34.7485369,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJwwfVm0by1oYRObkd3NsjUes,vineyard,Charron Vineyards,AZ,-110.646142,31.916397,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJmeMOphdULIcRqObsWnpms3w,vineyard,"Clear Creek Vineyard & Winery, Home of the Rio Claro Wines",AZ,-111.782685,34.528868,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJyaGf6GWb14YReP0TmXVknDg,vineyard,Coronado Vineyards,AZ,-109.7908829,32.3040543,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJCcEF3UXD1oYRbCPpKxyvf40,vineyard,Callaghan Vineyards,AZ,-110.550258,31.659459,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJc5lBFy5614YRpGJYq4xRlaY,vineyard,Zarpara Vineyard,AZ,-109.7215976,32.1168374,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJEXGvfdkHLYcRI2-IqW3PnwM,vineyard,Page Springs Cellars,AZ,-111.8950438,34.7578306,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJf_uTYKnD1oYRoJVoL8d2et0,vineyard,Wilhelm Family Vineyards,AZ,-110.573616,31.676027,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJ-ZX8Lbg3LYcRjfFPxY2GWjE,vineyard,Granite Creek Vineyards LLC,AZ,-112.446956,34.78265,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJG9aJGMEPLYcRAckZOrPzuI8,vineyard,Pillsbury Wine Company & Vineyard,AZ,-112.0275522,34.7482183,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJFblsX5U-KocR_sNUuMMgEL0,vineyard,The Windmill Winery,AZ,-111.4025064,33.0318189,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJccBhKW4ILYcRd3M6Ur2WBoQ,vineyard,"Javelina Leap Vineyard, Winery & Bistro",AZ,-111.8880317,34.7604222,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJmfB6fKLD1oYRBBnl8MTA_CI,vineyard,Rancho Rossa Vineyards,AZ,-110.5764543,31.6634595,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJt98mM3SpK4cRhq7RlRxxHUU,vineyard,Vineyard Community Church,AZ,-111.8064366,33.3395679,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJkQxXLJULK4cRecaFpY7zHcA,vineyard,LDV Winery,AZ,-111.9308666,33.4919339,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAZ&region=US
ChIJL7dJVF7I1IcRABZh0GGeDJw,vineyard,Vineyard,AR,-90.87011439999999,34.6578765,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BAR&region=US
ChIJG5r9zPL1koARDw7I7u-PLdE,vineyard,Scheid Vineyards - Winery & Tasting Room,CA,-121.1878159,36.276042,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJd8s2iZkNgYARuilUkixrplg,vineyard,Navarro Vineyards & Winery,CA,-123.4821542,39.0958264,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJj4naxAFPhIARoiF-1EtF0kI,vineyard,Ledson Winery & Historic Castle Vineyards,CA,-122.586264,38.441556,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJT0lGNcj5jYARM1nHKQCz66c,vineyard,Scheid Vineyards - Executive Offices,CA,-121.6820001,36.6257092,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJ0e1m6ZhWhIARconrG7F2Uys,vineyard,Beaulieu Vineyards,CA,-122.4223008,38.4600513,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJ5fDLRZpT6YAREGigJOeNbMk,vineyard,Sunstone Vineyards & Winery,CA,-120.101133,34.58593,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJK6ELShl524AReGLTGPRQgkc,vineyard,Ponte Winery,CA,-117.0505835,33.5366626,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJF1gAg52-kIARKS4eDEfvRLs,vineyard,Ironstone Vineyards,CA,-120.467255,38.120867,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJbwGb6mPnj4ARqvDNMgZcf4E,vineyard,Retzlaff Vineyards,CA,-121.7532953,37.6724963,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJdQXBhRNOhIARbfygBiThSjs,vineyard,Landmark Vineyards,CA,-122.556466,38.4262609,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJYwYPZuyzwoARBK9hmPp_Ogw,vineyard,Scheid Vineyards - Tasting Room,CA,-121.9217043,36.5536755,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJFbkZ1Tml6YARt0guW1A-3js,vineyard,The Ojai Vineyard Tasting Room,CA,-119.2435765,34.4473769,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJNU2QcbCzj4ARDwjHAgpW7l8,vineyard,Ridge Vineyards,CA,-122.1158341,37.2996185,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJEQYFXVHcj4ARVhaLJf3J1mA,vineyard,Wente Vineyards,CA,-121.7253465,37.6642501,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJyXqrd7QGhYARabpvvY5woHU,vineyard,Luna Vineyards,CA,-122.2837754,38.344957,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJrQ1lPldOhIARUKZg-nvMMa8,vineyard,St Francis Winery & Vineyards,CA,-122.576548,38.436705,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJJ3JjPvhU6YARw_fA42S-nqQ,vineyard,Rideau Vineyard,CA,-120.114814,34.628281,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJgfdhGDYIhYARlKLpMVPjDlU,vineyard,Bouchaine Vineyards,CA,-122.331612,38.226196,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJi-CMsYbP7IAR8chSxe7Xf7E,vineyard,Allegretto Vineyard Resort Paso Robles,CA,-120.670433,35.647275,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCA&region=US
ChIJYTwNOJL9a4cR8hwe7iVPshQ,vineyard,Blue Mountain Vineyards,CO,-105.1537109,40.266232,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJ3fHYuN15bIcRuSwNsVwveIs,vineyard,Balistreri Vineyards,CO,-104.96473,39.815969,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJwZSjtALva4cRGLJ5p8SOmqw,vineyard,Bookcliff Vineyards Tasting Room,CO,-105.278867,40.0626233,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJYyf1pKlVhIAR5RlZjZA6b5o,vineyard,La Jota Vineyard Co,CO,-122.6107512,38.5994562,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJ7cY_kB8iR4cRP8RqeLf_beM,vineyard,Carlson Vineyards Winery,CO,-108.4043327,39.0720096,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJv0C9nK8hR4cRN-s4Bzfosfo,vineyard,Garfield Estates Vineyard & Winery,CO,-108.389352,39.1074259,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJ1RMAXD0hR4cRovjJMawTArY,vineyard,Varaison Vineyards & Winery,CO,-108.3558182,39.11198,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJmSVKZaUhR4cR4l3j2AU1P1Y,vineyard,Maison La Belle Vie Winery & Amy's Courtyard,CO,-108.389539,39.10419,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJub_AgJgYR4cRMXv4yyr96yk,vineyard,Mesa Park Vineyards,CO,-108.4361738,39.04639969999999,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJsap3ox4hR4cRU7N16W6aHx4,vineyard,Grande River Vineyards,CO,-108.3620988,39.1172494,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJ7_NDJZ6FFIcRi0YMBPWaubA,vineyard,The Winery At Holy Cross Abbey,CO,-105.1983875,38.4491397,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJMZnCIPUCR4cRHqcU8Ow65xw,vineyard,Two Rivers Winery,CO,-108.662145,39.09079819999999,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJWeNJLt2FFIcRdXGZDNzvuTE,vineyard,Le Fuselier Winery at Spring Creek Vineyards,CO,-105.194177,38.4169882,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJxVe5CTz07IAR9YuF-bBiN4c,vineyard,Paragon Vineyard Co,CO,-120.6105709,35.2305216,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJC0S6YbROE4cRDQjCDuIDbg4,vineyard,The Vineyards of Colorado Springs,CO,-104.7548552,38.9393395,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJL-F-DesYR4cRcGLOpZ_V8q4,vineyard,Desert Sun Vineyards,CO,-108.453586,39.042266,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJ-VzVB-IYR4cRQHeqkjZ2mSk,vineyard,Ptarmigan Vineyards/Stoney Mesa Winery,CO,-108.475014,39.036729,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJcaQWb-4YR4cRDsuw_b83CEI,vineyard,Whitewater Hill Vineyards,CO,-108.45828,39.036845,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCO&region=US
ChIJObqmOFrM54kRSn0Bg8Bguiw,vineyard,Paradise Hills Vineyard & Winery,CT,-72.764371,41.448653,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJe9C2szgv5okREc_yeHfAVOs,vineyard,Chamard Vineyards,CT,-72.542912,41.301839,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJsVwciF1B5okROd3ZhgigBkE,vineyard,Priam Vineyards,CT,-72.4023551,41.568283,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJJ8DK2KzN54kRmi0c0FEJJxk,vineyard,Gouveia Vineyards,CT,-72.7698058,41.4351662,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJnwh-7ROM54kRsi7jhbQlZmI,vineyard,Hopkins Vineyard,CT,-73.35392499999999,41.705048,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJx-HVxHqB5okRp7H5OPVG_cg,vineyard,Sharpe Hill Vineyard,CT,-72.01172,41.8141653,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJZ2GgYjCX54kRrZJTMUF4_ag,vineyard,Haight-Brown Vineyard,CT,-73.1714133,41.7414727,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJv3lRZ4ua54kRbBotkTyKnjs,vineyard,Miranda Vineyard,CT,-73.2348579,41.79851499999999,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJ4aNCPGya54kRJlgJffnVzy8,vineyard,Sunset Meadow Vineyards,CT,-73.210455,41.78935999999999,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJhy0ORJl25okRLuHZAXTWqso,vineyard,Preston Ridge Vineyard,CT,-72.0182387,41.5196337,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJrzZiJ8J05okRL5Rh8_yaB6Q,vineyard,Maugle Sierra Vineyards,CT,-72.01717599999999,41.453998,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJo1LrxGEB54kRtHG-c8sO500,vineyard,Brignole Vineyards,CT,-72.7766719,41.9418662,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJwwdWFwrS54kRJ9JiPKlc2E0,vineyard,Rosabianca Vineyards,CT,-72.7864958,41.4002797,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJISMTxyD654kRKhyUz3dFG_s,vineyard,Di Grazia Vineyards & Winery,CT,-73.36945639999999,41.4684722,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJS2mnNYWT54kRTBQZH3pnt4Y,vineyard,"Bethlehem Vineyard and Winery, LLC",CT,-73.19422639999999,41.6680339,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJNfIKXBwF54kR2tKr258kD_c,vineyard,Lost Acres Vineyard,CT,-72.85535569999999,42.0059896,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJexvs2mPe54kRS7uRByc4Doo,vineyard,Savino Vineyards,CT,-73.04407859999999,41.3489508,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJ7TIOYIjg5YkR_jW6YqiOxco,vineyard,Stonington Vineyards,CT,-71.9027583,41.4087989,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BCT&region=US
ChIJP7fVnSemCIgRIX0vOcTaV7Y,vineyard,DC Estate Winery,DC,-88.9440776,42.4945064,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BDC&region=US
ChIJ8xA2T9C5t4kRC5X_Ik7zbLg,vineyard,"District Winery, Ana at District Winery",DC,-77.000693,38.873483,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BDC&region=US
ChIJZaRTFXhytokR16-HpwXDr_k,vineyard,Boxwood Estate Winery,DC,-77.74653239999999,38.9597003,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BDC&region=US
ChIJLxMwORcUtokRiqbgUosq75U,vineyard,Stone Tower Winery,DC,-77.6361322,39.0644084,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BDC&region=US
ChIJGUJCvLvIt4kRLHxeOQAmymY,vineyard,The Urban Winery,DC,-77.0257475,38.9939047,winery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=vineyard%2Bin%2BDC&region=US
